product_name,categories_tags,countries_en,ingredients_text,additives_tags
"Roundy's, greek nonfat yogurt, black cherry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, cherries, fructose, sugar, cherry juice concentrate, natural flavor, pectin, locust bean gum, sodium citrate, citric acid, fruit and vegetable juice for color, calcium chloride, stevia extract. contains five live active cultures including s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, and l. casel.","en:e330,en:e331,en:e410,en:e440"
"Roundy's, traditional non fat greek yogurt, strawberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, sugar, strawberries, natural flavor, lactic acid, locust bean gum, pectin, sodium citrate, fruit and vegetable juice concentrates (for color), calcium chloride. contains five live active cultures including s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e270,en:e331,en:e410,en:e440"
"Traditional Greek Nonfat Yogurt, Peach","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized skim milk, sugar, peaches, natural flavor, locust bean gum, pectin. contains five live active cultures including s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e410,en:e440"
"Traditional Greek Nonfat Yogurt, Bluebeery","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized skim milk, sugar, blueberries, natural flavors, locust bean gum, pectin, sodium citrate, citric acid, fruit and vegetable juice concentrates (for color), calcium chloride. contains five live active cultures including s. thermophilus, l. bugaricus, l. acidophilus, bifidus and l. casei.","en:e330,en:e331,en:e410,en:e440"
"Traditional Greek Nonfat Yogurt, Cherry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized skim milk, sugar, raspberries, pectin, locust bean gum, vegetable juice (for color), natural flavor, citric acid. contains five live active cultures including s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e330,en:e410,en:e440"
"Greek Yogurt, Honey","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts,en:honey-yogurts",United States,"Cultured pasteurized skim milk, sugar, honey, pectin, locust bean gum, calcium chloride, contains five live active cultures including s. thermophilus, l bulgaricus, l. acidophilus, bifidus and l. casei.","en:e410,en:e440"
"Traditional Greek Nonfat Yogurt, Vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:vanilla-yogurt,en:greek-style-yogurts",United States,"Cultured pasteurized skim milk, sugar, vanilla extract, pectin, locust bean gum. contains five live active cultures including s. thermophilus, l bulgaricus, l acidophilus, bifidus and l casei.","en:e410,en:e440"
"Traditional Greek Nonfat Yogurt, Blood Orange","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized skim milk, sugar, orange pulp cells, blood orange juice concentrate, natural flavor, pectin, locust bean gum, sodium citrate, citric acid, fruit and vegetable juice concentrates for color and calcium chloride. contains five live active cultures including s. theromphilus, l.bulgaricus, l.acidophilus, bifidus, and l.casei.","en:e330,en:e331,en:e410,en:e440"
Light yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured grade a nonfat milk, strawberry puree (strawberries, modified corn starch, strawberry flavor with other natural flavors, potassium sorbate, malic acid and artificial color {fd&c red #40}), stabilizer (modified food starch, soluble corn fiber, grade a whey protein concentrate, sucralose, carrageenan, pectin), nonfat dry milk. contains live active cultures including lactobacillus bulgaricus and streptococcus thermophilus","en:e129,en:e202,en:e407,en:e440,en:e955"
Sweetened plain light yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured grade a nonfat milk, stabilizer (modified corn starch, soluble corn fiber, grade a whey protein concentrate, sucralose, carrageenan, pectin), nonfat dry milk.","en:e407,en:e440,en:e955"
Fat free light yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured grade a nonfat milk, strawberry banana puree (strawberries and bananas, modified corn starch, strawberry and banana flavors with other natural flavors, citric acid, potassium sorbate and artificial color {fd & c red #40}), stabilizer (modified food starch, soluble corn fiber, grade a whey protein concentrate, sucralose, carrageenan, pectin), nonfat dry milk.","en:e129,en:e330,en:e407,en:e440,en:e955"
Fat free light yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured grade a nonfat milk, peach puree (peaches, modified corn starch, peach flavor with other natural flavors, citric acid, potassium sorbate, malic acid and annatto), stabilizer (modified food starch, soluble corn fiber, grade a whey protein concentrate, sucralose, carrageenan, pectin), nonfat dry milk.","en:e160b,en:e202,en:e296,en:e330,en:e407,en:e440,en:e955"
Low fat grade a yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured grade a nonfat milk, blueberry puree (blueberries, sugar, water, high fructose corn syrup, modified corn starch, blueberry flavor with other natural flavors, citric acid, potassium sorbate, artificial color {fd & c red #40 and blue #1}), sucrose, nonfat dry milk, corn syrup, stabilizer (modified food starch, grade a whey protein concentrate, carrageenan, pectin), grade a cream.","en:e133,en:e202,en:e330,en:e407,en:e440"
"Roundy's, light grade a nonfat yogurt, strawberry, banana","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured grade a nonfat milk, strawberry banana puree (strawberries and bananas, modified corn starch, strawberry and banana flavors with other natural flavors, citric acid, potassium sorbate and artificial color [fd&c red #40]), stabilizer (modified food starch, soluble corn fiber, grade a whey protein concentrate, sucralose, carrageenan, pectin), nonfat dry milk.","en:e129,en:e330,en:e407,en:e440,en:e955"
Fat free light yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured grade a nonfat milk, blueberry puree (blueberries, modified corn starch, blueberry flavor with other natural flavors, potassium sorbate, malic acid and artificial colors {fd & c red #40 and blue #1}), stabilizer (modified food starch, soluble corn fiber, grade a whey protein concentrate, sucralose, carrageenan, pectin), nonfat dry milk.","en:e133,en:e202,en:e407,en:e440,en:e955"
"Fat free light yogurt, lemon chiffon","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured grade a nonfat milk, lemon puree (modified corn starch, lemon and cream flavors with other natural flavors, citric acid, potassium sorbate, turmeric), stabilizer (modified food starch, soluble corn fiber, grade a whey protein concentrate, sucralose, carrageenan, pectin), nonfat dry milk.","en:e202,en:e330,en:e407,en:e440,en:e955"
Light sour cream,"en:dairies,en:compound-dairy-creams",United States,"Cultured skim milk, cream, stabilizer [grade a whey, modified food starch, sodium phosphate, carrageenan, calcium sulfate locust bean gum, guar gum, maltodextrin], potassium sorbate (preservative), vitamin a (vitamin a palmitate, corn oil, bht).","en:e202,en:e321,en:e339,en:e407,en:e410,en:e412"
"Roundy's, smooth and creamy almond-milk, original","en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Almondmilk (filtered water, almonds), evaporated cane juice, tricalcium phosphate, sea salt, gellan gum, dipotassium phosphate, xanthan gum, sunflower lecithin, vitamin a palmitate, vitamin d2, dl-alpha-tocopherol acetate (vitamin e).","en:e322,en:e322i,en:e340,en:e340ii,en:e415,en:e418"
"Roundy's, smooth & creamy almond milk, vanilla","en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Almondmilk (filtered water, almonds), evaporated cane juice, tricalcium phosphate, natural flavors, sea salt, gellan gum, dipotassium phosphate, xanthan gum, sunflower lecithin, vitamin a palmitate, vitamin d2, dl-alpha-tocopherol acetate (vitamin e).","en:e322,en:e322i,en:e340,en:e340ii,en:e415,en:e418"
"Roundy's, liquid coffee, hazelnut","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, propylene glycol, natural and artificial flavors, sucralose, citric acid, acesulfame potassium, potassium sorbate (preservative), sodium benzoate (preservative).","en:e1520,en:e202,en:e211,en:e330,en:e950,en:e955"
Coconut Milk,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:plant-based-creams,en:plant-based-creams-for-cooking,en:coconut-milks-and-creams",United States,"Coconut milk, water, guar gum, carboxy methyl cellulose, polysorbate 60, citric acid, sodium metabisulphite (preservative)","en:e223,en:e330,en:e412,en:e435,en:e466"
Greek Non-Fat Yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized grade a non-fat milk, black cherries, sugar, pectin, black cherry juice concentrate for color, natural flavor, carob bean gum, live and active cultures (s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. casei).","en:e410,en:e440"
Greek yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a non-fat milk, sugar, vanilla extract, carob bean gum, pectin, live and active cultures (s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. casei).","en:e410,en:e440"
Non-Fat Greek Yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",United States,"Cultured pasteurized grade a non-fat milk, sugar, vanilla extract, carob bean gum, pectin, live and active cultures (s. thermophilus, l. bulgaricus, l. acidophilus, bifidus, l. casei).","en:e410,en:e440"
Original coffee creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Corn syrup solids, vegetable oil (contains one or more of the following: palm, palm kernel, coconut, soybean), sodium caseinate (a milk derivative), contains less than 2% of dipotassium phosphate, mono - and diglycerides, silicon dioxide, artificial flavor, artificial color.","en:e340,en:e340ii,en:e471"
Original coffee creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Corn syrup solids, vegetable oil (contains one or more of the following: palm, palm kernel, coconut, soybean), sodium caseinate (a milk derivative), contains less than 2% of dipotassium phosphate, mono - and diglycerides, silicon dioxide, artificial flavor, artificial color.","en:e340,en:e340ii,en:e471"
"Coffee creamer, hazelnut","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Vegetable oil (contains one or more of the following: palm, palm kernel, coconut, soybean), corn syrup solids*, sodium caseinate (a milk derivative), contains less than 2% of dipotassium phosphate, artificial flavor, mono - and diglycerides, silicon dioxide, salt, sucralose, soy lecithin, acesulfame k.","en:e322,en:e322i,en:e340,en:e340ii,en:e471,en:e950,en:e955"
Smartcarb cultured lowfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Water, strawberry flavor (water [as a manufacturing aid], strawberries, strawberry flavor with other natural flavors, corn starch, sucralose, citric acid and artificial color [fd&c red #40]), milk protein concentrate, whey protein concentrate, kosher gelatin, modified food starch, agar, grade a cream, less than 2%: tricalcium phosphate, potassium sorbate, cultures.","en:e129,en:e202,en:e406,en:e428,en:e955"
"Spartan, light fat free yogurt, cherry, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk, water, modified food starch, fructose, cherries, natural flavor, carrageenan, pectin, citric acid, vanilla extract, calcium phosphate, potassium sorbate (to maintain freshness), sucralose, acesulfame potassium, blue 1, red 40, vitamin a palmitate, vitamin d3.","en:e129,en:e133,en:e202,en:e330,en:e407,en:e440,en:e950,en:e955"
Lowfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a low fat milk, sugar, strawberries, water, modified food starch, calcium phosphate, natural flavor, pectin, carrageenan, fruit and vegetable juice (color), citric acid, annatto extract color, potassium sorbate (to maintain freshness), vitamin a palmitate, vitamin d3.","en:e202,en:e330,en:e407,en:e440"
Original lowfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a low fat milk, sugar, water, peaches, modified food starch, calcium phosphate, natural flavor, pectin, carrageenan, citric acid, potassium sorbate (to maintain freshness), annatto extract color, fruit and vegetable juice (color), vitamin a palmitate, vitamin d3).","en:e202,en:e330,en:e407,en:e440"
Original low fat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:low-fat-yogurts",United States,"Cultured pasteurized grade a low fat milk, sugar, modified food starch, strawberries, water, bananas, natural flavor, calcium phosphate, pectin, carrageenan, vegetable juice and beta carotene (color), citric acid, potassium sorbate (to maintain freshness), vitamin a palmitate, vitamin d3.","en:e202,en:e330,en:e407,en:e440"
