product_name,categories_tags,countries_en,ingredients_text,additives_tags
"P$$t, assorted sandwich cookies","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched bleached wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable oil (contains one or more of the following: palm, canola, soybean [with tbhq (preservative}]), dextrose, high fructose corn syrup, corn flour, contains 2% or less of: cocoa processed with alkali, corn starch, salt, leavening (baking soda, calcium phosphate), soy lecithin, artificial colors (yellow 5 and yellow 6), natural and artificial flavors.","en:e102,en:e110,en:e319,en:e322,en:e322i,en:e341,en:e500,en:e500ii"
"P$$T..., Sandwich Cookies, Lemon","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched bleached wheat rom went flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic ac,10), sugar, vegetable oil (contains one or more of the following: palm, canola, soybean [with tbhq (preservatives) ]), high fructose corn syrup, dextrose, contains 2% or less of: corn flour, salt, corn starch, leavening (baking soda, calcium phosphate), soy lecithin, artificial colors (yellow 5 and yellow 6), citric acid, natural and artificial flavors.","en:e102,en:e110,en:e319,en:e322,en:e322i,en:e330,en:e341,en:e500,en:e500ii"
"Psst, chocolate fudge sandwich cookies","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), sugar, canola and/or soybean and/or palm oil (with tbhq [preservative]), dextrose, high fructose corn syrup, cocoa, contains 2% or less of: cocoa processed with alkali, corn starch, salt, baking soda, soy lecithin, calcium phosphate, natural and artificial chocolate flavor, red 40.","en:e129,en:e319,en:e322,en:e322i,en:e341,en:e500,en:e500ii"
"P$$T..., Shortbread Cookies, Fudge Striped","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable oil (palm kernel and palm oils), high fructose corn syrup, cocoa (processed with alkali), cornstarch, salt, baking soda, soy lecithin, artificial flavor, ammonium bicarbonate","en:e322,en:e322i,en:e500,en:e500ii,en:e503,en:e503ii"
"P$$T..., Sugar Cookies","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable shortening (partially hydrogenated soybean and cottonseed oils), water, dextrose, whey, salt, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate, ammonium bicarbonate), artificial flavor, soy lecithin.","en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii,en:e541"
Cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable shortening (partially hydrogenated soybean and cottonseed oils), oats, water, dextrose, whey, cinnamon, salt, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate, ammonium bicarbonate), artificial flavor, soy lecithin.","en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii,en:e541"
Lemon cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable shortening (partially hydrogenated soybean and cottonseed oils), water, dextrose, whey, salt, leavening (baking soda, monocalcium phosphate, ammonium bicarbonate), natural and artificial flavors, soy lecithin, yellow 5 and 6, modified soy protein.","en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii"
Iced oatmeal cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable shortening (partially hydrogenated soybean and cottonseed oils), oats, water, dextrose, whey, cinnamon, salt, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate, ammonium bicarbonate), artificial flavor, soy lecithin, modified soy protein.","en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii,en:e541"
"P$$T..., Chocolate Chip Cookies","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable shortening (partially hydrogenated soybean and cottonseed oils), water, chocolate chips (sugar, chocolate liquor, anhydrous dextrose, cocoa butter, soy lecithin (emulsifier), vanilla extract), dextrose, whey, salt, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate, ammonium bicarbonate), artificial flavor, soy lecithin.","en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii,en:e541"
"Psst..., Saltines Crackers","en:snacks,en:sweet-snacks,en:biscuits-and-cakes",United States,"Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil (with tbhq [antioxidant]), yeast, sugar, salt, baking soda, calcium sulfate, ammonium sulfate, whey, enzymes.","en:e319,en:e500,en:e500ii,en:e517"
Snack crackers,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes",United States,"Enriched flour (wheat flour, barley malt, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil (with tbhq [antioxidant]), sugar, barley malt syrup, salt, corn syrup, vinegar, monocalcium phosphate, baking soda, ammonium bicarbonate, sodium sulfite, whey, enzymes.","en:e221,en:e319,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii"
Original baked cheese bits,"en:snacks,en:salty-snacks,en:appetizers,en:biscuits-and-crackers,en:crackers-appetizers",United States,"Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), soybean oil (with tbhq, an antioxidant), cheese (cultured pasteurized milk, salt, enzyme, calcium chloride). contains 2% or less of: salt, yeast, water, vital wheat gluten, baking soda, autolyzed yeast extract, ammonium sulfate, pepper, paprika, whey, buttermilk, cream, partially hydrogenated soybean and/or canola oil, maltodextrin, monosodium glutamate, disodium inosinate and guanyalate, natural and artificial flavors, sodium caseinate, whey protein concentrate, corn starch, modified corn starch, corn syrup solids, spice, xanthan gum, lactic acid, acetic acid, citric acid, sodium citrate, adipic acid, tricalcium phosphate, dicalcium phosphate, sodium diacetate, yellow 5 and 6, yellow 5 lake, yellow 6 lake, enzymes.","en:e102,en:e110,en:e260,en:e262,en:e262ii,en:e270,en:e319,en:e330,en:e341,en:e341ii,en:e355,en:e415,en:e500,en:e500ii,en:e517,en:e621"
Crackers,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes",United States,"Enriched flour (wheat flour, barley malt, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil (with tbhq, an antioxidant), yeast, sugar, baking soda, salt, calcium sulfate, ammonium sulfate, whey, enzymes.","en:e319,en:e500,en:e500ii,en:e517"
Cinnamon rolls,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, sugar, high fructose corn syrup, soybean oil, yeast, contains less than 2 % of each of the following: dextrose, palm oil, wheat flour, salt, monoglycerides, whey, eggs, cinnamon, corn syrup, corn starch, calcium carbonate, defatted soy flour, natural and artificial flavors, cottonseed fiber, guar gum, calcium sulfate, calcium propionate preservative, food starch-modified, sodium stearoyl lactylate, cocoa processed with alkali, wheat gluten, sodium acid pyrophosphate, baking soda, ammonium sulfate, xanthan gum, agar-agar, sodium carboxymethylcellulose, titanium dioxide color, sodium hexametaphosphate, caramel color with sulfites, enzymes, maltodextrin, ascorbic acid added as a dough conditioner, beta-carotene color, propylene glycol, glycerin, ethyl alcohol, tricalcium phosphate.","en:e1510,en:e1520,en:e406,en:e412,en:e415,en:e422,en:e450,en:e450i,en:e452,en:e452i,en:e466,en:e481,en:e500,en:e500ii,en:e517"
Cinnamon raisin rolls,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, sugar, high fructose corn syrup, soybean oil, yeast, raisins, contains less than 2% of each of the following: dextrose, palm oil, salt, monoglycerides, whey, eggs, wheat flour, cinnamon, corn syrup, corn starch, calcium carbonate, defatted soy flour, natural and artificial flavors, guar gum, calcium sulfate, calcium propionate preservative, cottonseed fiber, sodium stearoyl lactylate, wheat gluten, food starch-modified, cocoa processed with alkali, sodium acid pyrophosphate, baking soda, ammonium sulfate, xanthan gum, agar-agar, titanium dioxide color, sodium carboxymethylcellulose, sodium hexametaphosphate, enzymes, caramel color with sulfites, ascorbic acid added as a dough conditioner, maltodextrin, beta-carotene color, propylene glycol, glycerin, ethyl alcohol, tricalcium phosphate.","en:e1510,en:e1520,en:e406,en:e412,en:e415,en:e422,en:e450,en:e450i,en:e452,en:e452i,en:e466,en:e481,en:e500,en:e500ii,en:e517"
Bran muffins,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:pastries",United States,"Water, sugar, enriched bleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), soybean oil, wheat bran, raisins, contains 2% or less of each of the following: wheat gluten, eggs, butter milk solids, salt, guar gum, molasses powder (molasses, wheat starch, silicon dioxide), sodium acid pyrophosphate, baking soda, corn starch, natural flavor, honey powder (honey, maltodextrin), monocalcium phosphate, ascorbic acid [vitamin c].","en:e341,en:e341i,en:e412,en:e450,en:e450i,en:e500,en:e500ii"
"King soopers city market, king soopers, chocolate cake","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"sugar, corn starch, partially hydrogenated vegtable oil (cotton seed and/or soybean), rice flour, soy lecithin, dextrin, confectioner's glaze, gum aribic, natural & artificial flavor, cellulose gum, carrageenan, carnauba wax, red 3.","en:e127,en:e1400,en:e322,en:e322i,en:e407,en:e466,en:e903"
Gourmet cinnamon roll,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, sugar, high fructose corn syrup, soybean oil, yeast, brown sugar, contains less than 2 % of each of the following: dextrose, margarine (partially hydrogenated soybean oil, hydrogenated cottonseed oil, salt, mono - and diglycerides, natural and artificial flavor, calcium disodium edta, (tbhq, citric acid, calcium propionate, sodium benzoate, propionic acid, potassium sorbate preservatives) beta-carotene color, vitamin a palmitate), whey cream, cream cheese (corn and skim milk, salt, xanthan gum, carob bean gum, guar gum), maltodextrin, vetgetable shortening (intersterified soybean oil, polysorbate 60) eggs, palm oil, cinnamon, defatted soy flour, egg, yolks, corn starch, cottonseed fiber, cellulose, calcium carbonate, corn syrup, sodium acid pyrophosphate, dehyrated cheddar cheese (cultured pasteurized milk enzymes) calcium sulfate baking soda, food strach modified, cocoa processed with monosodium glutamate. ethyl alchol, sodium caroboxymethylcellulose. buttermilk, autolyzed yeast extract. disodium phosphate & insoinate, ascorbic acid, titanium dioxidecolor, disodiumguanylate, agaragarcaramel color with sulfites, yellow 5, yellow 6, partially hydrogenated vegetable shortening (soybean and/or cottonseed oil), sodium hexametaphosphate, propylene glycol, glycerin, tricalcium phosphate, soy lecithin.","en:e102,en:e110,en:e1520,en:e211,en:e280,en:e282,en:e319,en:e322,en:e322i,en:e330,en:e385,en:e410,en:e412,en:e415,en:e422,en:e450,en:e450i,en:e452,en:e452i,en:e460,en:e471,en:e500,en:e500ii,en:e621"
"Psst..., wheat crackers","en:snacks,en:sweet-snacks,en:biscuits-and-cakes",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), whole wheat flour, water, soybean oil, sugar, malt syrup (corn syrup, malt syrup, vinegar, enzymes), salt, leavening (monocalcium phosphate, baking soda, ammonium bicarbonate), sodium sulfite, whey, enzymes.","en:e221,en:e341,en:e341i,en:e500,en:e500ii,en:e503,en:e503ii"
"8"" white osu cake","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Cake-sugar, bleached enriched flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, eggs, egg whites, modified corn starch. contains 2% or less of nonfat milk, salt, leavening (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate), vital wheat gluten, emulsifiers (sorbitan monostearate, mono - and diglycerides, polysorbate 60, sodium stearoyl lactylate, soy lecithin), dextrose, artificial and natural flavors, white icing-sugar, vegetable shortening ( interesterified soybean oil, soybean oil, hydrogenated cottonseed oil, mono - and diglycerides, polysorbate 60), corn syrup, water. contains 2% or less of salt, citric acid, cornstarch, alpha tocopherol, natural and artificial flavor, dextrose, titanium dioxide (for color), potassium sorbate (preservative). colored icing also contains-shortening (palm oil, canola and/or soybean oil, mono and diglycerides, polysorbate 60, tbhq [preservatives]). contains less than 2% of high fructose corn syrup, guar gum, phosphoric acid, sodium benzoate (preservative), blue 1, yellow 5, yellow 6, red 40, red 3, blue 2 lake, yellow 6 lake, dec-on decoration-sugar, egg white solids, modified corn starch, blue 1, blue 2, red 3, red 40, yellow 5, yellow 6.","en:e102,en:e110,en:e127,en:e129,en:e132,en:e133,en:e171,en:e202,en:e211,en:e307,en:e319,en:e322,en:e322i,en:e330,en:e338,en:e341,en:e341i,en:e412,en:e435,en:e450,en:e450i,en:e471,en:e481,en:e491,en:e500,en:e500ii"
Kroger Ginger Snaps Cookies,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"ingredien gnbleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, soybean oil and/or palm oil, corn syrup, ginger, cornstarch, leavening (sodium bicarbonate, monocalcium phosphate), salt, caramel color, soy lecithin (an emulsifier), natural and artificial flavors. contains: soy, wheat. may contain: milk, egg, almonds, coconut, pecans, peanut. cincinnati ohio 45202","en:e150c,en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii"
Saltine crackers,"en:snacks,en:salty-snacks,en:sweet-snacks,en:appetizers,en:biscuits-and-cakes,en:biscuits-and-crackers,en:crackers-appetizers",United States,"Enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), soybean oil (tbhq and citric acid [preservatives]), salt, contains 2% or less of: sugar, leavening (baking soda, yeast), malted barley flour, sodium sulfite, enzymes.","en:e221,en:e319,en:e330,en:e500,en:e500ii"
Cranberry pistachio biscotti,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes",United States,"Enriched flour (wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sugar, palm oil, eggs, sweetened dried cranberries (whole cranberries, cane sugar, sunflower oil), pistachio, candied orange peel (orange peel, sugar, orange oil), baking powder (monocalcium phosphate, sodium bicarbonate, corn starch), natural flavors, salt, baking soda.","en:e341,en:e341i"
"Triple chocolate biscotti twice baked with dark & milk chocolate chips, triple chocolate","en:snacks,en:sweet-snacks,en:biscuits-and-cakes",United States,"Enriched flour (wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), semi sweet dark chocolate chips (sugar, chocolate liquor, cocoa butter, dextrose, soy lecithin [emulsifier], vanilla), milk chocolate: chips (sugar, cocoa butter, whole milk powder, chocolate liquor, soy lecithin [emulsifier], vanilla), sugar butter (cream), eggs, cocoa (processed with alkali), baking powder (monocalcium phosphate, sodium bicarbonate, corn starch), vanilla extract, salt, baking soda.","en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii"
